pixel_id,district,lon,lat,x_utm50n_m,y_utm50n_m,rad_2013,rad_2014,rad_2015,rad_2016,rad_2017,rad_2018,rad_2019,rad_2020,rad_2021,rad_2022,rad_2023,rad_2024,mean_rad_2013_2024,median_rad_2013_2024,std_rad_2013_2024,min_rad_2013_2024,max_rad_2013_2024,range_rad_2013_2024,cv_rad_2013_2024,change_2024_minus_2013,growth_rate_2024_vs_2013,trend_slope_rad_per_year,z_mean_rad_2013_2024,z_std_rad_2013_2024,z_range_rad_2013_2024,z_cv_rad_2013_2024,z_change_2024_minus_2013,z_growth_rate_2024_vs_2013,z_trend_slope_rad_per_year
同安区_118.191429_24.662741,同安区,118.19142944191483,24.66274059950232,620558.6059839097,2728127.431383343,41.772144,33.394653,31.765156,29.231323,40.66465,51.056194,44.10645,45.175346,60.05818,36.226604,46.85765,43.31665,41.96874999999999,42.544397000000004,8.660051442595362,29.231323,60.05818,30.826857,0.20634523169251798,1.5445060000000055,0.036973659440141866,1.1542073566432105,1.7182089607726734,0.8656386854820844,1.228107478875463,-0.5940593894690562,-0.4571958236394061,-0.17425312169165627,0.2857347223940417
同安区_118.191429_24.667232,同安区,118.19142944191483,24.66723217592292,620554.2890986218,2728624.8255340923,35.019497,33.148785,37.55139,32.696033,44.002026,49.718616,44.956642,47.988426,58.65764,38.595036,49.06589,46.348568,43.14571241666667,44.479334,7.884214337784336,32.696033,58.65764,25.961607,0.18273459623623595,11.329070999999999,0.3234982930139455,1.4412045769229802,1.790522216971058,0.7160070077393668,0.9038777332634333,-0.6414612211356837,0.339895185725086,-0.1741226074982354,0.5115982499085842
同安区_118.191429_24.671724,同安区,118.19142944191483,24.67172375234352,620549.9714739311,2729122.219969322,32.18181,29.139267,45.08024,33.351894,50.49214,50.862293,48.231453,51.327187,56.580727,48.800457,54.898964,48.843933,45.815863750000005,48.822195,9.144763724649136,29.139267,56.580727,27.441460000000003,0.19959819538814513,16.662123,0.5177336286048361,1.9481839545453652,1.954577869659308,0.959122628872332,1.0024980224023676,-0.6076050595862664,0.774347591291744,-0.1740341317960164,0.9105852174314565
同安区_118.191429_24.676215,同安区,118.19142944191483,24.676215328764115,620545.6531098629,2729619.614689068,37.516594,37.51661,43.291393,37.017677,48.15059,45.324287,48.945583,48.813477,51.962948,49.376736,43.278347,44.23782,44.61933849999999,44.7810535,5.118820471321521,37.017677,51.962948,14.945270999999998,0.1147220161348094,6.7212260000000015,0.1791486415680068,0.8696602517482221,1.8810626615899313,0.18265983822104323,0.16972762404876968,-0.7780065029918336,-0.0354788673927714,-0.17418835988431847,0.06179940764436478
同安区_118.191429_24.680707,同安区,118.19142944191483,24.680706905184717,620541.3340064426,2730117.009693371,35.18484,42.196613,38.784527,35.25275,42.449596,41.76086,42.713524,41.01301,44.032154,34.599567,32.921116,33.01542,38.66033141666666,39.8987685,4.1810887871474005,32.921116,44.032154,11.111038,0.10814932603875488,-2.1694200000000023,-0.06165605254841159,-0.3360065979020608,1.5149377965959545,0.0018043927861993336,-0.08579313854457038,-0.7912021473914506,-0.7597475491422812,-0.17429804829062603,-0.887046603490865
同安区_118.191429_24.685198,同安区,118.19142944191483,24.685198481605312,620537.0141636955,2730614.4049822674,17.686285,24.0472,22.408113,23.74705,29.7619,29.455584,32.35448,33.37802,35.899826,28.355854,29.729727,30.120953,28.078749333333334,29.5926555,5.1734602714121145,17.686285,35.899826,18.213540999999996,0.18424824446402627,12.434667999999999,0.7030286445884711,1.0631797692307574,0.8647992319819369,0.1931979330200457,0.38753150888334686,-0.6384223491566106,0.4299616760269394,-0.17394972847873658,0.2140970529627038
同安区_118.191429_24.68969,同安区,118.19142944191483,24.68969005802591,620532.693581647,2731111.8005557973,11.096901,10.210821,11.481614,12.207516,15.1777,15.508852,19.004932,20.120111,23.578955,20.983797,22.343521,22.042645,16.979780416666667,17.256892,4.92478912868396,10.210821,23.578955,13.368134000000001,0.290038446189209,10.945744,0.9862895695321123,1.2982282272726653,0.1828721190653605,0.14523801970592842,0.06462413947853828,-0.42603292222056277,0.3086677877419705,-0.17382070092991622,0.3990774991790375
同安区_118.191429_24.694182,同安区,118.19142944191483,24.694181634446508,620528.3722603226,2731609.196413999,5.999204,6.2945395,6.4267917,11.442681,19.43446,17.723253,21.494186,20.917215,23.155731,18.368134,17.679174,21.441484,15.864737766666666,18.0456935,6.500209263035021,5.999204,23.155731,17.156527,0.40972686461244784,15.44228,2.5736258300551116,1.4779742468531054,0.11436324938544502,0.44908112851164256,0.3170900350991935,-0.18574077620660545,0.6749741507620719,-0.17309765694885995,0.5405355592939074
同安区_118.191429_24.698673,同安区,118.19142944191483,24.698673210867103,620524.0501997473,2732106.5925569106,4.7981143,5.0892487,5.301028,13.445151,28.624144,20.641842,25.664673,23.94664,25.641645,18.261175,16.570063,25.346321,17.77750375,19.451508500000003,8.794788625185534,4.7981143,28.624144,23.8260297,0.4947144857266889,20.5482067,4.2816664524952035,1.650529441958018,0.23188470516147178,0.8916247469378651,0.7615586983291905,-0.015115596835056798,1.0909239928903744,-0.1723196311945387,0.6763345228495936
同安区_118.191429_24.703165,同安区,118.19142944191483,24.703164787287697,620519.727399947,2732603.9889845713,4.6609464,4.4137278,4.9760313,8.737337,15.659225,12.089433,16.096693,16.184347,18.946882,14.8454075,14.268693,18.25156,12.427523583333334,14.55705025,5.372278048668347,4.4137278,18.946882,14.533154199999998,0.4322887027849344,13.590613600000001,2.915223049325492,1.2724035692307303,-0.09682119145001546,0.23154288635038975,0.1422633570066971,-0.14044455971458614,0.5241297708859798,-0.17294205676540692,0.3787537888778636
同安区_118.191429_24.707656,同安区,118.19142944191483,24.707656363708296,620515.4038609467,2733101.3856970193,4.61814,4.3659534,5.1274834,6.235017,9.052023,9.312962,10.075009,10.733262,12.969489,12.935888,16.062021,16.460468,9.828976316666667,9.6939855,4.222337286006772,4.3659534,16.460468,12.094514599999998,0.42958057380269554,11.842327999999998,2.5637516940382836,1.1526824216782718,-0.25647744858884963,0.009759776784235404,-0.020252340469778154,-0.14588152791416278,0.3817072172454848,-0.17310215469441814,0.28453461603037883
同安区_118.191429_24.712148,同安区,118.19142944191483,24.712147940128894,620511.0795827718,2733598.7826942937,7.287719,6.9666424,7.7857704,9.262249,12.613412,14.117148,14.194616,13.605758,15.346558,15.766644,19.288563,21.024002,13.104923483333335,13.861453000000001,4.576036693396663,6.9666424,21.024002,14.0573596,0.34918454115481135,13.736283,1.884594947342599,1.2284565195803707,-0.055201347159496345,0.07797594666856374,0.11055547722218925,-0.30728841648758015,0.5359966008451572,-0.17341151586136477,0.3441679638018894
同安区_118.191429_24.71664,同安区,118.19142944191483,24.71663951654949,620506.7545654479,2734096.179976432,10.804949,9.528178,12.356972,13.345184,14.854155,15.659379,17.10482,15.179641,16.739538,17.661749,23.485022,21.98456,15.72534558333333,15.419509999999999,4.120447391742209,9.528178,23.485022,13.956844,0.262025872176018,11.179610999999998,1.034579285910011,1.066833653846111,0.10579891247655429,-0.009891198567798246,0.10385692166635134,-0.482272294531439,0.3277195578602174,-0.17379870458947955,0.2169726183342094
同安区_118.191429_24.721131,同安区,118.19142944191483,24.72113109297009,620502.4288090003,2734593.5775434747,6.628782,6.342615,9.174801,8.340199,10.670175,12.452634,12.053518,12.9415655,15.125835,16.032946,25.479647,22.93587,13.18154895833333,12.253076,5.9975111574645785,6.342615,25.479647,19.137031999999998,0.45499289775599344,16.307088,2.459671826313444,1.5383269458041247,-0.0504934333582294,0.35212835264136155,0.44907474962226046,-0.09486254096133476,0.7454249762843601,-0.17314956388160746,0.5880324425975584
同安区_118.191429_24.725623,同安区,118.19142944191483,24.725622669390688,620498.1023134545,2735090.975395457,3.3912554,3.3254194,5.8563914,6.022917,7.6244297,8.265005,9.459787,10.831805,12.854216,13.525045,22.005354,21.909159,10.422565325,8.862396,6.29022207202315,3.3254194,22.005354,18.6799346,0.6035195631669643,18.5179036,5.458876592841447,1.6450011506992297,-0.22000699428350215,0.40858198829168607,0.41861288769904587,0.20332663759137992,0.9255271308638193,-0.1717834028429383,0.6719838209033497
同安区_118.191429_24.730114,同安区,118.19142944191483,24.730114245811286,620493.7750788357,2735588.373532421,2.8042598,2.8786843,6.1317925,7.4764905,7.330833,7.7857375,9.180932,10.387619,11.712876,12.865752,16.272667,19.212034,9.503306466666666,8.483334750000001,4.9457550429126265,2.8042598,19.212034,16.4077742,0.5204246606441785,16.4077742,5.848932138121396,1.3283795699300254,-0.276486793802979,0.1492816068223366,0.2671916886893902,0.036501369841463883,0.7536272892933773,-0.17160572951605332,0.42280626075119654
同安区_118.191429_24.734606,同安区,118.19142944191483,24.734605822231885,620489.4471051695,2736085.771954403,2.6310487,2.6977746,6.7563167,7.2135653,7.819941,8.938834,10.92572,14.132764,17.95552,20.11423,24.120802,24.170116,12.289719358333334,9.932277,7.702351894207473,2.6310487,24.170116,21.5390673,0.626731308472452,21.5390673,8.183384790714548,2.0904807989509613,-0.10528796327427414,0.6809321416598119,0.6091510651805803,0.24992763847069366,1.1716435829583545,-0.17054236822235852,1.0225712053107314
同安区_118.191429_24.739097,同安区,118.19142944191483,24.739097398652483,620485.1183924812,2736583.170661442,3.3606074,3.901326,5.675175,6.968903,9.321645,14.0612,19.205462,30.225151,33.069,36.23189,49.176632,46.920475,21.509788866666668,16.633331,16.918079891883647,3.3606074,49.176632,45.8160246,0.7865293330750117,43.559867600000004,12.958047272266239,4.5415684181816,0.4611984759540101,2.458321793897057,2.2270148316084306,0.5707457323714548,2.965548773239264,-0.1683674724206815,2.951549107560043
同安区_118.191429_24.743589,同安区,118.19142944191483,24.74358897507308,620480.7889407964,2737080.5696535762,6.7821927,7.0591183,8.6567745,9.066559,11.244203,17.920765,22.395359,34.098198,34.377045,39.154694,54.129517,52.128002,24.751035625,20.158062,17.517876508207532,6.7821927,54.129517,47.3473243,0.7077633749802957,45.3458093,6.685024487067866,4.669622154195578,0.6603425640901065,2.5740014558369286,2.3290636291392413,0.4126114587903956,3.111038948052261,-0.17122488296479152,3.0523259321555516
同安区_118.191429_24.748081,同安区,118.19142944191483,24.74808055149368,620476.4587501404,2737577.968930844,2.6702209,2.8689437,3.1071162,3.0970008,4.851539,5.5603366,6.4915023,7.6585255,8.54825,9.160467,11.088176,9.801912,6.241999166666666,6.02591945,2.989604835338099,2.6702209,11.088176,8.4179551,0.478949893377605,7.131691099999999,2.6698245360389325,0.8091032153845773,-0.4768634132998716,-0.22799093616519744,-0.2652654336124716,-0.04676534019787057,-0.002040687885772808,-0.17305383769198485,0.014141713135734823
同安区_118.191429_24.752572,同安区,118.19142944191483,24.75257212791428,620472.1278205386,2738075.3684932864,2.8599365,2.558723,2.594547,2.7020452,4.2623453,5.705214,7.542178,8.085819,10.703186,9.541347,10.098001,8.799877,6.287768249999999,6.623696,3.195331714849089,2.558723,10.703186,8.144463,0.508182170176054,5.9399405000000005,2.0762224187779075,0.822145232867089,-0.4740513341695778,-0.18831346012401046,-0.28349148037469346,0.01192276527892038,-0.09912560567871902,-0.17332422806150016,0.024405631621199183
同安区_118.191429_24.757064,同安区,118.19142944191483,24.757063704334875,620467.7961520165,2738572.7683409383,2.2871132,1.9890388,2.161705,2.0937726,3.329736,4.7230487,6.392035,6.3922434,8.374229,7.3953295,8.05734,7.433089,5.052390016666666,5.55754185,2.5588996831516173,1.9890388,8.374229,6.385190199999999,0.5064731096986573,5.1459758,2.2490040265490365,0.664736386713252,-0.5499536921581601,-0.311058804580428,-0.4007328497608839,0.008491574398537264,-0.1638052438765108,-0.17324552469873886,-0.09947332866852751
同安区_118.191429_24.761555,同安区,118.19142944191483,24.761555280755463,620463.4637445995,2739070.168473839,1.4195858,1.3475755,1.570407,1.5772963,2.4792175,3.6005619,5.2077994,5.0850296,5.5911098,5.318935,5.9742613,5.481568,3.7211122583333336,4.3427957500000005,1.9070524197095011,1.3475755,5.9742613,4.626685800000001,0.5124952668220926,4.0619822,2.859371253746166,0.4966972506992778,-0.6317481728028495,-0.4367772048167773,-0.517923011472951,0.02058194268886239,-0.25211183213757815,-0.17296749769158568,-0.23171820540849764
同安区_118.191429_24.766047,同安区,118.19142944191483,24.766046857176065,620459.1305983131,2739567.568892029,1.1451194,1.1109514,1.3543304,1.4092491,2.1100724,2.7558773,3.547586,3.7093885,3.991989,3.9981298,4.8423953,4.2897296,2.855401516666667,3.15173165,1.3714516698016237,1.1109514,4.8423953,3.7314438999999995,0.48030081296679644,3.1446102000000002,2.743702095959636,0.36777503356641683,-0.6849379448544787,-0.5400757430176464,-0.5775836771115573,-0.04405316995236524,-0.3268447378357592,-0.17302018589030663,-0.3331785147043097
同安区_118.191429_24.770538,同安区,118.19142944191483,24.770538433596663,620454.7967131827,2740064.969595544,0.0,0.0,0.0,1.4711369,2.3308787,2.6400292,3.0215735,3.1935594,3.2352328,3.345973,3.795861,3.5743108,2.2173796083333333,2.8308013499999998,1.469105436235732,0.0,3.795861,3.795861,0.662541240441896,3.5743108,3574.3108,0.38004211433565194,-0.7241383824080909,-0.5212417676653199,-0.573290795975734,0.3218213564670608,-0.29183955518548016,1.4538563350475449,-0.3235244625426047
同安区_118.191429_24.77503,同安区,118.19142944191483,24.77503001001726,620450.4620892337,2740562.3705844255,0.0,0.0,0.0,2.5648777,3.3739126,3.3016467,4.1693106,3.4904962,3.859059,3.6606095,4.531754,4.190211,2.761823108333333,3.4322044,1.7395016950741446,0.0,4.531754,4.531754,0.6298381999286968,4.190211,4190.210999999999,0.4202471842657243,-0.6906874567510526,-0.46909184390625874,-0.5242494517102444,0.25616518112760756,-0.2416657853668124,1.7344036542366317,-0.2918835326774205
同安区_118.191429_24.779522,同安区,118.19142944191483,24.77952158643786,620446.1267264916,2741059.77185871,1.1268109,1.0856533,1.3556082,2.6801493,3.3410497,3.6045256,4.1871424,5.0695443,5.32808,4.8041806,5.367169,5.2802205,3.6025111499999998,3.895834,1.6861914815596841,1.0856533,5.367169,4.2815157,0.4680600312811479,4.153409600000001,3.68271808687077,0.445345831468515,-0.6390350939575711,-0.4793735082395651,-0.5409258199033253,-0.06862834388215734,-0.24466377915315096,-0.17259245682165913,-0.2721311845970482
同安区_118.191429_24.784013,同安区,118.19142944191483,24.784013162858457,620441.790624982,2741557.1734184357,1.0792439,0.9705207,1.1911578,1.397877,2.2012753,2.6760373,3.005904,5.7011523,6.824682,5.924356,5.735821,5.538276,3.5205252749999993,2.84097065,2.247063200307728,0.9705207,6.824682,5.8541613,0.6382749802322406,4.4590321,4.127801230814634,0.5700453353146551,-0.6440723538560772,-0.37120108937187873,-0.4361216509858231,0.2731032614472753,-0.21976651013715495,-0.17238971799668443,-0.17399410232654164
同安区_118.191429_24.788505,同安区,118.19142944191483,24.788504739279052,620437.4537847303,2742054.575263641,0.8840817,0.83282614,0.9961735,1.1339357,1.9572885,2.2648716,2.4638355,5.4249897,7.0556016,5.677833,5.374875,5.0380807,3.2586993866666667,2.36435355,2.2778852135193812,0.83282614,7.0556016,6.22277546,0.6990166760516798,4.153999,4.6933509076054785,0.5578826651747941,-0.660159088890523,-0.36525660757322687,-0.4115564846889644,0.3950511711386456,-0.24461576419889203,-0.17213210573143117,-0.18356598451796796
同安区_118.191429_24.792996,同安区,118.19142944191483,24.792996315699654,620433.1162057618,2742551.977394366,0.7212011,0.7019882,0.79682124,0.91802,1.5581563,1.5330992,2.2811608,3.4107423,4.081767,3.6469579,3.5433364,3.3679936,2.213437003333333,1.9196585499999999,1.3202548721018783,0.7019882,4.081767,3.3797788000000004,0.5964727571255184,2.6467925,3.6648967995202444,0.33832993888110185,-0.7243806183549799,-0.5499498038061328,-0.6010193250050118,0.18917913553102694,-0.3673990203176591,-0.17260057455630298,-0.356351467205877
同安区_118.191429_24.797488,同安区,118.19142944191483,24.79748789212025,620428.7778881021,2743049.379810648,0.5630893,0.5346092,0.605029,0.6500942,0.9688272,1.0429271,2.8036225,1.4293991,1.7837464,1.4983746,1.5482795,1.5736532,1.2501376083333333,1.2361631,0.6652180840877434,0.5346092,2.8036225,2.2690133,0.5321158884057597,1.0105639000000002,1.7914963109564392,0.12343820594405241,-0.7835662940910573,-0.676283351100999,-0.6750429035466322,0.05997323324627648,-0.500692948696187,-0.17345392301248808,-0.5254688014698153
同安区_118.191429_24.801979,同安区,118.19142944191483,24.80197946854085,620424.4388317767,2743546.782512525,0.0,0.0,0.0,0.5514407,0.8446776,0.893299,1.2871891,1.1229936,1.1755387,1.1628712,1.1553562,1.2048582,0.7831853583333332,1.0081463,0.5128938247061994,0.0,1.2871891,1.2871891,0.6548817840487584,1.2048582,1204.8582000000001,0.12636738636363293,-0.8122561122267073,-0.7056613408244075,-0.7404735824637966,0.30644386850077315,-0.484864933889114,0.3745522937830466,-0.5231635700057334
同安区_118.191429_24.806471,同安区,118.19142944191483,24.806471044961448,620420.0990368112,2744044.1855000355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,-0.8603754766736871,-0.8045805121540142,-0.8262543736764942,-0.26938105582078437,-0.5830176508243161,-0.17426996348036905,-0.6226132567276473
同安区_118.191429_24.810963,同安区,118.19142944191483,24.81096262138205,620415.7585032308,2744541.588773219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,-0.8603754766736871,-0.8045805121540142,-0.8262543736764942,-0.26938105582078437,-0.5830176508243161,-0.17426996348036905,-0.6226132567276473
同安区_118.191429_24.815454,同安区,118.19142944191483,24.815454197802644,620411.4172310613,2745038.992332113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,-0.8603754766736871,-0.8045805121540142,-0.8262543736764942,-0.26938105582078437,-0.5830176508243161,-0.17426996348036905,-0.6226132567276473
同安区_118.191429_24.819946,同安区,118.19142944191483,24.819945774223235,620407.0752203279,2745536.3961767545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,-0.8603754766736871,-0.8045805121540142,-0.8262543736764942,-0.26938105582078437,-0.5830176508243161,-0.17426996348036905,-0.6226132567276473
同安区_118.191429_24.824437,同安区,118.19142944191483,24.824437350643837,620402.7324710564,2746033.8003071845,0.0,0.0,0.0,0.0,0.0,0.0,0.69273025,0.0,0.0,0.914484,0.9366435,0.0,0.21198814583333334,0.0,0.3877897208923058,0.0,0.9366435,0.9366435,1.829299083530779,0.0,0.0,0.05427940472027762,-0.8473508015578225,-0.729789520348293,-0.7638346246946,2.664259745142503,-0.5830176508243161,-0.17426996348036905,-0.5798959864712999
同安区_118.191429_24.828929,同安区,118.19142944191483,24.82892892706443,620398.3889832721,2746531.2047234396,0.0,0.0,0.0,0.0,0.0,0.60128605,0.9773501,0.9687554,0.96616817,1.1553364,1.1683403,1.0710185,0.57568791,0.7837271100000001,0.5273112875810475,0.0,1.1683403,1.1683403,0.9159672774455999,1.0710185,1071.0185000000001,0.1346041681818118,-0.8250048762733412,-0.702880719550458,-0.7483938982112495,0.8306114891271217,-0.4957680677091705,0.3135872721187061,-0.5166813169894569
同安区_118.191429_24.833421,同安区,118.19142944191483,24.83342050348503,620394.0447570006,2747028.6094255596,0.0,0.0,0.0,0.0,0.0,0.989153,2.4634442,2.2155364,2.4551938,2.4010026,2.448645,1.9848187,1.2464828083333335,1.48698585,1.1692696832817893,0.0,2.4634442,2.4634442,0.9380552025785374,1.9848187,1984.8186999999998,0.2834779660839026,-0.783790847131164,-0.5790695339367944,-0.6620856492953362,0.8749562553217983,-0.4213261355665075,0.7298303523847162,-0.3995193419853961
同安区_118.191429_24.837912,同安区,118.19142944191483,24.837912079905628,620389.6997922674,2747526.0144135817,0.0,0.0,0.0,0.0,0.0,1.0239999,2.5723014,2.12671,2.705882,2.9180095,2.6163156,2.506822,1.3725033666666666,1.57535495,1.298560759670195,0.0,2.9180095,2.9180095,0.9461257372533427,2.506822,2506.822,0.32519507132865616,-0.7760480706482658,-0.5541338347324218,-0.6317925314528705,0.8911590435450614,-0.3788015943846976,0.9676069051815118,-0.36668845763365787
同安区_118.191429_24.842404,同安区,118.19142944191483,24.842403656326223,620385.354089098,2748023.4196875445,0.0,0.0,0.0,0.0,0.0,0.6037428,0.9215536,1.1064453,1.2869802,1.3711379,1.3199184,1.4970791,0.6755714416666666,0.7626482,0.6382500169065817,0.0,1.4970791,1.4970791,0.9447557690301247,1.4970791,1497.0791000000002,0.16789212832167014,-0.8188679739278376,-0.6814845423211308,-0.7264861036484204,0.8884086303583494,-0.4610594144676169,0.5076611807521081,-0.4904840733589343
同安区_118.191429_24.846895,同安区,118.19142944191483,24.846895232746824,620381.0076475181,2748520.8252474866,0.0,0.0,0.0,0.0,0.0,0.0,0.6252239,0.74874246,0.8593334,1.06017,1.0040905,1.0143472,0.442658955,0.31261195,0.47669974224599776,0.0,1.06017,1.06017,1.0769007084607556,1.0143472,1014.3471999999999,0.121622174755239,-0.8331782527282688,-0.7126419057513677,-0.755602577899195,1.1537090787976063,-0.5003847454785959,0.28777305531871056,-0.5268979972299067
同安区_118.191429_24.851387,同安区,118.19142944191483,24.851386809167423,620376.6604675528,2749018.2310934453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99135923,0.0,0.85925984,0.15421825583333335,0.0,0.36127568802731563,0.0,0.99135923,0.99135923,2.3426259496654747,0.85925984,859.2598399999999,0.05731249248251599,-0.8509002172375124,-0.734903144325172,-0.7601882617700069,3.694839110256546,-0.5130188012922242,0.21712955968725456,-0.5775089811178246
同安区_118.191429_24.855878,同安区,118.19142944191483,24.85587838558802,620372.3125492281,2749515.6372254617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8707603,1.0666268,0.0,0.0,0.161448925,0.0,0.3793687539165869,0.0,1.0666268,1.0666268,2.349775657636537,0.0,0.0,0.04132933251747973,-0.8504559607136586,-0.7314136285650555,-0.7551722841585922,3.70919320311175,-0.5830176508243161,-0.17426996348036905,-0.5900875450739953
同安区_118.191429_24.86037,同安区,118.19142944191483,24.86036996200862,620367.9638925693,2750013.0436435705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2839488,1.0039462,0.9397769,0.26897265833333334,0.0,0.4928080600099697,0.0,1.2839488,1.2839488,1.832186449967122,0.9397769,939.7769,0.0991632982517439,-0.8438496399290399,-0.7095351780662784,-0.7406895223732991,2.67005655895672,-0.506459549590543,0.25380570516015244,-0.5445728759836033
同安区_118.191429_24.864862,同安区,118.19142944191483,24.864861538429217,620363.614497602,2750510.4503478124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83595234,1.0778352,1.1692084,1.105711,0.3490589116666667,0.0,0.5211948375428994,0.0,1.1692084,1.1692084,1.4931429054606509,1.105711,1105.711,0.12031575069929404,-0.8389290938918403,-0.7040603675401743,-0.7483360463347445,1.9893766571340685,-0.4929418736124091,0.3293899750094786,-0.5279261380091725
同安区_118.191429_24.869353,同安区,118.19142944191483,24.86935311484981,620359.2643643516,2751007.857338224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8958628,1.0428194,1.0079328,0.24555125,0.0,0.4454238012823793,0.0,1.0428194,1.0428194,1.8139748882662146,1.0079328,1007.9328,0.09350935314684891,-0.845288664894792,-0.7186739342407866,-0.7567588557110682,2.6334941638559504,-0.5009072889509391,0.28485124635646886,-0.5490224660685535
同安区_118.191429_24.873845,同安区,118.19142944191483,24.873844691270413,620354.913492844,2751505.264614846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89327896,0.950423,0.9316397,0.23127847166666668,0.0,0.4185827747450743,0.0,0.950423,0.950423,1.8098648427094528,0.9316397,931.6397,0.0876041832867094,-0.8461655927063055,-0.7238506237909623,-0.7629163319491786,2.6252426414441743,-0.5071224394544664,0.2500991474326092,-0.5536697671604718
同安区_118.191429_24.878336,同安区,118.19142944191483,24.878336267691004,620350.5618831044,2752002.672177714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71744,0.0,0.9016008,0.7847262,0.8715801,0.2729455916666667,0.0,0.4055366459979451,0.0,0.9016008,0.9016008,1.4857783323102887,0.8715801,871.5800999999999,0.08780923951048569,-0.8436055405916915,-0.7263667629655071,-0.7661699385441573,1.9745911907531901,-0.5120151421127888,0.2227415336965381,-0.5535083902593444
同安区_118.191429_24.882828,同安区,118.19142944191483,24.882827844111603,620346.2095351586,2752500.080026868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79316956,0.8925677,0.96862507,0.83098817,0.9160662,0.36678472500000003,0.0,0.45520982012982164,0.0,0.96862507,0.96862507,1.2410817275169286,0.9160662,916.0662,0.10901519020978409,-0.8378400095993033,-0.7167865555507441,-0.7617033105164235,1.483326680262263,-0.5083911209783091,0.24300529736503126,-0.5368195497731055
同安区_118.191429_24.887319,同安区,118.19142944191483,24.8873194205322,620341.856449032,2752997.488162346,0.0,0.0,0.0,0.0,0.0,0.0,0.6217818,0.7302051,0.78204197,0.87015057,0.8406756,0.938299,0.39859616999999997,0.3108909,0.4231008206908941,0.0,0.938299,0.938299,1.061477386224996,0.938299,938.299,0.10734625993006494,-0.8358854958954242,-0.7229792517067973,-0.7637242989469281,1.122744485501787,-0.506579945418333,0.2531325102447594,-0.5381329788013928
同安区_118.191429_24.891811,同安区,118.19142944191483,24.8918109969528,620337.5026247503,2753494.8965841853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6679509,0.6586579,0.73319876,0.70890003,0.77331454,0.29516851083333334,0.0,0.3658899845292992,0.0,0.77331454,0.77331454,1.239596945813433,0.77331454,773.31454,0.08851781024475032,-0.8422401514981922,-0.7340132088955403,-0.7747191850259042,1.4803457620865919,-0.5200202598064386,0.17798080878264072,-0.5529507532014711
同安区_118.195921_24.671724,同安区,118.19592101833544,24.67172375234352,621004.4766980454,2729126.1730711367,29.444561,26.02131,50.97772,34.17145,44.121094,41.813847,42.367474,41.964817,50.712093,42.502644,48.963028,47.805935,41.73883108333333,42.435058999999995,8.073754038004486,26.02131,50.97772,24.956409999999998,0.19343507780284735,18.361373999999998,0.6235701877101271,1.4892064860139327,1.70408260865613,0.7525625464818723,0.8368894453851176,-0.6199784267860123,0.9127755842330368,-0.17398592242227504,0.5493752029541434
同安区_118.195921_24.676215,同安区,118.19592101833544,24.676215328764115,621000.1420447226,2729623.5683238045,29.059856,26.117231,35.466362,29.386261,37.53453,34.932526,39.239014,38.497547,44.76711,38.72542,43.927,43.35526,36.75067641666667,38.01603849999999,6.064422331028653,26.117231,44.76711,18.649879000000002,0.1650152574682516,14.295404000000001,0.4919126952076016,1.4840928496502774,1.3976074814473833,0.3650331635843304,0.4166099239166676,-0.6770354061286784,0.5815449029154982,-0.17404589343149493,0.5453508296644094
同安区_118.195921_24.680707,同安区,118.19592101833544,24.680706905184717,620995.8066492595,2730120.9638609323,23.934452,28.778803,27.614582,27.095541,34.35014,34.98776,37.360523,34.58366,40.93247,35.20963,36.280396,35.92411,33.087672250000004,34.78571,5.028916028172584,23.934452,40.93247,16.998018000000002,0.15198760402894718,11.989657999999999,0.5009162977160405,1.1357478286712999,1.1725503725635629,0.1653204346510414,0.3065266862996011,-0.7031903411148422,0.3937093265277749,-0.17404179222070332,0.2712072851598944
