cf_cvg_mean,district,lit_area_km2,lit_threshold,main_band,mean_median_rad,mean_rad,median_band,min_cf_cvg,rad_max,rad_min,scale_m,source_dataset,total_light,valid_area_km2,year,lit_area_ratio,total_light_per_km2,rad_range,mean_minus_median_rad,log1p_mean_rad,log1p_total_light,log1p_lit_area_km2,log1p_valid_area_km2,log1p_rad_max,mean_rad_yoy_change,mean_rad_yoy_growth_rate,total_light_yoy_change,total_light_yoy_growth_rate,lit_area_km2_yoy_change,lit_area_km2_yoy_growth_rate,rad_max_yoy_change,rad_max_yoy_growth_rate,mean_rad_2013,mean_rad_change_vs_2013,mean_rad_growth_vs_2013,total_light_2013,total_light_change_vs_2013,total_light_growth_vs_2013,lit_area_km2_2013,lit_area_km2_change_vs_2013,lit_area_km2_growth_vs_2013,rad_max_2013,rad_max_change_vs_2013,rad_max_growth_vs_2013,z_mean_rad,minmax_mean_rad,z_total_light,minmax_total_light,z_lit_area_km2,minmax_lit_area_km2,z_valid_area_km2,minmax_valid_area_km2,z_mean_median_rad,minmax_mean_median_rad,z_cf_cvg_mean,minmax_cf_cvg_mean,z_rad_max,minmax_rad_max,z_lit_area_ratio,minmax_lit_area_ratio,z_total_light_per_km2,minmax_total_light_per_km2,z_rad_range,minmax_rad_range
89.67810238719615,同安区,389.4641619689347,0.5,average_masked,4.622602026611882,4.732281169422505,median_masked,0.0,69.9826431274414,0.0,500.0,NOAA/VIIRS/DNB/ANNUAL_V21,3165.472398145157,668.5294003575327,2013,0.5825684880285705,4.734978590997265,69.9826431274414,0.10967914281062274,1.7461135613488086,8.060373439084499,5.967336190340743,6.506575078069255,4.262435384161584,,,,,,,,,4.732281169422505,0.0,0.0,3165.472398145157,0.0,0.0,389.4641619689347,0.0,0.0,69.9826431274414,0.0,0.0,-1.2728360682272104,0.010286595277136962,-0.6824957052411068,0.21151691227371877,0.894120390152596,0.6314615929465606,1.786931368631782,1.0,-1.2631458451537405,0.00902553535314328,0.20588705278330044,0.4375820764295042,-0.7126797270749294,0.1100340332358696,-2.913763454215629,0.030643340373109895,-1.2728714298880381,0.01029354124524802,-0.7004740718152329,0.1100340332358696
87.94716906588322,同安区,380.6423408143389,0.5,average_masked,4.1781401363396,4.227337317688099,median_masked,0.0,51.75170516967773,0.0,500.0,NOAA/VIIRS/DNB/ANNUAL_V21,2827.6923018410725,668.5294003575327,2014,0.5693726268594463,4.229720189312256,51.75170516967773,0.049197181348499264,1.6539020313558828,7.947569799688402,5.944483889431387,6.506575078069255,3.9655960973252395,-0.5049438517344056,-0.10670199712499873,-337.7800963040845,-0.10670764227860918,-8.821821154595796,-0.022651175681986047,-18.23093795776368,-0.26050656481442624,4.732281169422505,-0.5049438517344056,-0.1067019971249987,3165.472398145157,-337.7800963040845,-0.10670764227860917,389.4641619689347,-8.821821154595796,-0.022651175681986012,69.9826431274414,-18.23093795776368,-0.2605065648144263,-1.311081038898022,0.0,-0.9193219661710555,0.15963871064096746,0.8375850675763331,0.6136307152397895,1.786931368631782,1.0,-1.2968564658489572,0.0,0.05190553680294965,0.4062816015407118,-1.03172853195305,0.025426619287341468,-3.0313626503217996,0.0,-1.3111436131132177,0.0,-1.023846579578515,0.025426619287341468
82.30038155895602,同安区,389.0898386550866,0.5,average_masked,4.348812845854596,4.441107256667926,median_masked,0.0,50.97771835327149,0.0,500.0,NOAA/VIIRS/DNB/ANNUAL_V21,2970.706321725838,668.5294003575327,2015,0.5820085675319582,4.443643495913702,50.97771835327149,0.0922944108133299,1.6939825799850936,7.99689158592344,5.966377068121795,6.506575078069255,3.950815133545663,0.21376993897982643,0.0505684602185319,143.01401988476528,0.05057623129350053,8.447497840747701,0.022192743515278,-0.7739868164062358,-0.014955774188861515,4.732281169422505,-0.29117391275457916,-0.06152929260332011,3165.472398145157,-194.76607641931923,-0.0615282813817756,389.4641619689347,-0.3743233138480946,-0.000961123898937721,69.9826431274414,-19.004924774169915,-0.2715662616452072,-1.2948898821614807,0.004354870025945715,-0.8190511806497573,0.18160362284589787,0.8917215102699323,0.6307050016356449,1.786931368631782,1.0,-1.2839116372834298,0.003465792247341337,-0.4504251364987979,0.3041707181307969,-1.0452736150057116,0.021834647052117045,-2.9187533672983044,0.029343096748258857,-1.2949394056045795,0.004358222193788716,-1.037575223621781,0.021834647052117045
65.47957506158238,同安区,390.0542338958341,0.5,average_masked,4.624464615370769,4.84909063403436,median_masked,0.0,46.272857666015625,0.0,500.0,NOAA/VIIRS/DNB/ANNUAL_V21,3243.6416592805963,668.5294003575327,2016,0.5834511297292703,4.851905776389013,46.272857666015625,0.22462601866359044,1.7662862019869874,8.084760194467501,5.968846255982576,6.506575078069255,3.8559362970928595,0.40798337736643386,0.09186523850642958,272.93533755475846,0.09187557031763283,0.9643952407474785,0.002478592718023531,-4.7048606872558665,-0.09229249246997595,4.732281169422505,0.11680946461185471,0.024683542762973514,3165.472398145157,78.16926113543923,0.024694342993242763,389.4641619689347,0.5900719268993839,0.0015150865843888623,69.9826431274414,-23.70978546142578,-0.3387952269571934,-1.2639887983123301,0.012666209729068567,-0.6276892378473115,0.22352259506864808,0.8979019116939928,0.6326542605581976,1.786931368631782,1.0,-1.2630045753969037,0.009063358305031022,-1.9467816122717136,0.0,-1.1276105843303097,0.0,-2.9058975064671833,0.03269300501533334,-1.2640144595766223,0.012675678388354983,-1.121028011549618,0.0
89.64536759851194,同安区,461.0425814932602,0.5,average_masked,6.260892782549762,6.490244658487959,median_masked,0.0,83.98681640625,0.0,500.0,NOAA/VIIRS/DNB/ANNUAL_V21,4341.358914540262,668.5294003575327,2017,0.6896369572477925,6.493893779717815,83.98681640625,0.22935187593819695,2.0136014616802895,8.376173008132143,6.135657054568884,6.506575078069255,4.442496143357955,1.6411540244535994,0.33844573102734277,1097.7172552596658,0.33842124703230225,70.98834759742607,0.18199609548754148,37.713958740234375,0.8150341397205905,4.732281169422505,1.757963489065454,0.3714833134650754,3165.472398145157,1175.886516395105,0.3714726803759617,389.4641619689347,71.57841952432545,0.18378692191461468,69.9826431274414,14.004173278808594,0.20010923641889877,-1.1396860915541,0.04609940666574178,0.1419483931615858,0.3921162976793685,1.3528362229031445,0.7761376210155829,1.786931368631782,1.0,-1.1388881765647223,0.04229374452938295,0.20297500971103025,0.43699013310125223,-0.4676010175613972,0.17502558157814793,-1.9595880694397019,0.27927702206030647,-1.1396375753776253,0.04612761343802589,-0.4520740913637947,0.17502558157814793
82.23307047571573,同安区,507.5399433908692,0.5,average_masked,7.6207251415379025,7.732209174249133,median_masked,0.0,76.0574722290039,0.0,500.0,NOAA/VIIRS/DNB/ANNUAL_V21,5171.965757748333,668.5294003575327,2018,0.7591886656285189,7.73633254570755,76.0574722290039,0.11148403271123009,2.1670183933079215,8.551201450563152,6.23154376381142,6.506575078069255,4.344551536025733,1.2419645157611736,0.19135865920507777,830.606843208071,0.19132415899228405,46.49736189760904,0.10085264087106616,-7.929344177246094,-0.09441177218685504,4.732281169422505,2.9999280048266277,0.6339285214518896,3165.472398145157,2006.493359603176,0.6338685375297862,389.4641619689347,118.0757814219345,0.3031749592183342,69.9826431274414,6.0748291015625,0.08680479659077715,-1.0456184119173966,0.0714004104868961,0.7243080855536121,0.5196856534850449,1.6508181597118614,0.8701192104351123,1.786931368631782,1.0,-1.0357504411002747,0.06990739442606361,-0.4564130405457064,0.30295353151548476,-0.6063677551301744,0.13822652567115792,-1.3397554652196697,0.440789533151944,-1.0455256438601173,0.07143960160043837,-0.5927213755273781,0.13822652567115792
75.64051790198255,同安区,532.7470010165425,0.5,average_masked,7.622572264934382,7.774227759867331,median_masked,0.0,56.45867156982422,0.0,500.0,NOAA/VIIRS/DNB/ANNUAL_V21,5200.034436011938,668.5294003575327,2019,0.7968938998518642,7.778318250821781,56.45867156982422,0.15165549493294872,2.171818760905776,8.556612814787865,6.27992194582268,6.506575078069255,4.0510659340674655,0.042018585618198045,0.00543422774413993,28.068678263604852,0.005427081225654717,25.207057625673315,0.04966517010910554,-19.598800659179688,-0.2576840918426664,4.732281169422505,3.0419465904448257,0.642807661155105,3165.472398145157,2034.5620378667809,0.642735674795002,389.4641619689347,143.2828390476078,0.36789736524983946,69.9826431274414,-13.523971557617188,-0.19324751042897098,-1.0424358806932275,0.0722564030549559,0.7439877534652198,0.5239966018400753,1.81235953638367,0.9210683233217138,1.786931368631782,1.0,-1.0356103443280682,0.06994490332813466,-1.0428777107813056,0.18374037422837408,-0.9493547117992337,0.04727103867934615,-1.0037330429744853,0.5283483753787213,-1.042345321487226,0.07229496904383535,-0.9403564414243951,0.04727103867934615
74.65788294439422,同安区,544.4848811821054,0.5,average_masked,7.19271195355407,7.338482173597225,median_masked,0.0,59.03193283081055,0.0,500.0,NOAA/VIIRS/DNB/ANNUAL_V21,4908.45408627207,668.5294003575327,2020,0.8144516619477202,7.3421663783926405,59.03193283081055,0.14577022004315587,2.120881206234341,8.498918030548518,6.3016750893658635,6.506575078069255,4.094876634493384,-0.4357455862701052,-0.0560500154780057,-291.5803497398683,-0.05607277284946022,11.737880165562842,0.022032747520240648,2.573261260986328,0.04557778618301178,4.732281169422505,2.6062010041747206,0.5507282663199751,3165.472398145157,1742.9816881269126,0.5506229304505171,389.4641619689347,155.02071921317065,0.3980359025319915,69.9826431274414,-10.95071029663086,-0.15647751795669027,-1.0754397030184106,0.06337949827759662,0.5395533159565798,0.47921402186728923,1.8875826484704417,0.9447932098390344,1.786931368631782,1.0,-1.0682134948478847,0.06121587723570765,-1.1302916039461623,0.16597138195343564,-0.904321596560792,0.05921320979585018,-0.8472613522350243,0.5691208928520246,-1.0753828411404265,0.06340932305938639,-0.8947130439742439,0.05921320979585018
88.52150544762247,同安区,563.5918405914181,0.5,average_masked,8.376445529634754,8.587027177641462,median_masked,0.0,72.56430053710938,0.0,500.0,NOAA/VIIRS/DNB/ANNUAL_V21,5743.46617853893,668.5294003575327,2021,0.8430322440419321,8.591194606351339,72.56430053710938,0.2105816480067073,2.2604108489340105,8.655992266651216,6.336103064052579,6.506575078069255,4.298159861011313,1.248545004044236,0.17013668147022498,835.0120922668602,0.17011712396418588,19.106959409312708,0.035091808918239265,13.532367706298828,0.22923809296713182,4.732281169422505,3.8547460082189566,0.8145640274137311,3165.472398145157,2577.993780393773,0.8144104437316769,389.4641619689347,174.12767862248336,0.44709551128448244,69.9826431274414,2.5816574096679688,0.03688996720181974,-0.9808736103789129,0.0888145582308561,1.125001641084737,0.6074599610519597,2.010031074337056,0.9834126570716737,1.786931368631782,1.0,-0.9784321334740164,0.08525354947139452,0.10299773408978667,0.4166673288665419,-0.6674996758308547,0.12201516978732416,-0.5925562264801428,0.6354905290546062,-0.9807717727555443,0.08885555718057027,-0.6546817471041242,0.12201516978732416
113.47415395466363,同安区,571.7984233042857,0.5,average_masked,8.126107647764876,8.279584723880976,median_masked,0.0,71.104248046875,0.0,500.0,NOAA/VIIRS/DNB/ANNUAL_V22,5537.764762510354,668.5294003575327,2022,0.8553078189208809,8.283502205809842,71.104248046875,0.15347707611610062,2.2278167962150253,8.619526787824586,6.350533863031415,6.506575078069255,4.278112961374606,-0.3074424537604852,-0.03580313039662797,-205.7014160285762,-0.035814856331391254,8.206582712867657,0.014561216330342797,-1.460052490234375,-0.020120809811812412,4.732281169422505,3.5473035544584715,0.7495969549272069,3165.472398145157,2372.2923643651966,0.7494275943632511,389.4641619689347,182.33426133535102,0.4681669820749637,69.9826431274414,1.1216049194335938,0.01602690137597551,-1.0041596204702226,0.0825514141565572,0.9807791195120399,0.575867159541044,2.0626235938168977,1.0,1.786931368631782,1.0,-0.9974192402790332,0.08017002385874089,2.3227520120446696,0.8678861819481185,-0.6930511862988187,0.11523925591421305,-0.48315846008932706,0.6639967867720926,-1.0040787774312647,0.08258699359951811,-0.6805795279164413,0.11523925591421305
